id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
615344,SOM-2026-1-750-25,2026,true,Check geography,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""Xinhua News Agency,2026-01-15,Somalia, AU forces kill over 30 al-Shabaab in joint operation"";""BBC Monitoring News Alert,2026-01-15,AU troops kill more than 30 militants in southern Somalia offensive
CR 	Source: Radio Kulmiye, Mogadishu, in Somali 1700 GMT 15 Jan 26""",Xinhua News Agency;BBC Monitoring News Alert,2026-01-15;2026-01-15,"Somalia, AU forces kill over 30 al-Shabaab in joint operation;AU troops kill more than 30 militants in southern Somalia offensive
CR 	Source: Radio Kulmiye, Mogadishu, in Somali 1700 GMT 15 Jan 26",AUSSOM,4,Lower Shabelle region,vicinity of the Bulunagaad (Bulo Nagaad) military base in the Lower Shabelle,Lower Shabelle region,,1.833330,44.416670,POINT (44.41667 1.83333),132209,Somalia,520,Africa,1,1,2026-01-15 00:00:00.000,2026-01-15 00:00:00.000,0,31,0,0,31,31,31,520,
615351,SOM-2026-1-750-27,2026,true,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring News Alert,2026-01-16,Al-Shabab blast near Somali capital 'kills seven soldiers'
CR 	Source: Radio Andalus in Somali 0500 GMT 16 Jan 26""",BBC Monitoring News Alert,2026-01-16,"Al-Shabab blast near Somali capital 'kills seven soldiers'
CR 	Source: Radio Andalus in Somali 0500 GMT 16 Jan 26",al-Shabab,2,Garas Balley town,Garasbaley district,Lower Shabelle region,Afgoye district,2.067800,45.254400,POINT (45.2544 2.0678),132931,Somalia,520,Africa,1,1,2026-01-15 00:00:00.000,2026-01-15 00:00:00.000,0,0,0,0,0,7,0,520,
615353,SOM-2026-1-750-29,2026,true,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""BBC Monitoring News Alert,2026-01-16,Al-Shabab blast near Somali capital 'kills seven soldiers'
CR 	Source: Radio Andalus in Somali 0500 GMT 16 Jan 26"";""BBC Monitoring News Alert,2026-01-16,Al-Shabab 'kills three soldiers' near southern Somali town
CR 	Source: Radio Andalus in Somali 1100 GMT 16 Jan 26""",BBC Monitoring News Alert;BBC Monitoring News Alert,2026-01-16;2026-01-16,"Al-Shabab blast near Somali capital 'kills seven soldiers'
CR 	Source: Radio Andalus in Somali 0500 GMT 16 Jan 26;Al-Shabab 'kills three soldiers' near southern Somali town
CR 	Source: Radio Andalus in Somali 1100 GMT 16 Jan 26",al-Shabab,1,Cadale town,town of Adale,Middle Shabelle region,Cadale district,2.756800,46.319000,POINT (46.319 2.7568),133653,Somalia,520,Africa,1,1,2026-01-15 00:00:00.000,2026-01-15 00:00:00.000,0,0,0,0,0,3,0,520,
615360,SOM-2026-1-750-31,2026,true,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""Xinhua News Agency,2026-01-18,Somali army repels attack on military base"";""BBC Monitoring News Alert,2026-01-19,Al-Shabab claims killing 21 soldiers in attacks on military bases
CR 	Source: Calamada website in Somali on 18 Jan 26""",Xinhua News Agency;BBC Monitoring News Alert,2026-01-18;2026-01-19,"Somali army repels attack on military base;Al-Shabab claims killing 21 soldiers in attacks on military bases
CR 	Source: Calamada website in Somali on 18 Jan 26",the government,2,Jabadgodane village,Jabad Godane area,Middle Shabelle region,Balad district,2.351900,45.527900,POINT (45.5279 2.3519),132932,Somalia,520,Africa,1,1,2026-01-18 00:00:00.000,2026-01-18 00:00:00.000,0,3,0,0,3,24,3,520,
615364,SOM-2026-1-750-32,2026,true,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring News Alert,2026-01-19,Somali army kills 16 militants in southern region following al-Shabab attack
CR 	Source: Somalia's Ministry of Defence on X (formerly Twitter) on 19 Jan 26""",BBC Monitoring News Alert,2026-01-19,"Somali army kills 16 militants in southern region following al-Shabab attack
CR 	Source: Somalia's Ministry of Defence on X (formerly Twitter) on 19 Jan 26",the defence ministry,2,Warsheikh town,near the town of War Sheikh,Middle Shabelle region,Balad district,2.299200,45.797700,POINT (45.7977 2.2992),132932,Somalia,520,Africa,1,1,2026-01-18 00:00:00.000,2026-01-18 00:00:00.000,0,16,0,0,16,16,16,520,
615367,SOM-2026-1-750-33,2026,true,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""AllAfrica,2026-01-19,Local Militia Launch Offensive Against Al-Shabaab in Central Somalia
CR 	Shabelle Media Network""",AllAfrica,2026-01-19,"Local Militia Launch Offensive Against Al-Shabaab in Central Somalia
CR 	Shabelle Media Network",Witnesses,2,Nuur Dugle village,in rural areas under Nuur Dugle,Middle Shabelle region,Adan Yabal district,3.389313,46.952684,POINT (46.952684 3.389313),134374,Somalia,520,Africa,1,1,2026-01-18 00:00:00.000,2026-01-18 00:00:00.000,0,3,0,0,3,3,2,520,
615425,SOM-2026-1-750-44,2026,true,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring News Alert,2026-01-29,Somali cabinet says army killed over 550 militants to retake village
CR 	Source: Somali National TV (SNTV), Mogadishu, in Somali 29 Jan 26""",BBC Monitoring News Alert,2026-01-29,"Somali cabinet says army killed over 550 militants to retake village
CR 	Source: Somali National TV (SNTV), Mogadishu, in Somali 29 Jan 26",The Somali cabinet,1,Jabadgodane village,Jabad Godane,Middle Shabelle region,Balad district,2.351900,45.527900,POINT (45.5279 2.3519),132932,Somalia,520,Africa,2,4,2026-01-18 00:00:00.000,2026-01-27 00:00:00.000,0,498,0,0,498,498,498,520,
615380,SOM-2026-1-750-35,2026,true,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""BBC Monitoring Round-up,2026-01-22,BBCM Africa Watchlist 22 Jan 26
CR 	Source: BBC Monitoring 22 Jan 26"";""Xinhua News Agency,2026-01-22,Somali forces kill 130 al-Shabaab militants in foiled attack""",BBC Monitoring Round-up;Xinhua News Agency,2026-01-22;2026-01-22,"BBCM Africa Watchlist 22 Jan 26
CR 	Source: BBC Monitoring 22 Jan 26;Somali forces kill 130 al-Shabaab militants in foiled attack",Somalia's Jubbaland administration,1,Kudha island,island of Kudha,Lower Juba region,Kismayo district,-0.871403,42.157562,POINT (42.157562 -0.871403),128605,Somalia,520,Africa,1,1,2026-01-21 00:00:00.000,2026-01-21 00:00:00.000,0,24,0,0,24,24,24,520,
615382,SOM-2026-1-750-36,2026,true,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,4,"""Agence France Presse,2026-01-22,Somali forces retake island overrun by Al-Shabaab militants"";""Xinhua News Agency,2026-01-22,Somali forces kill 130 al-Shabaab militants in foiled attack"";""BBC Monitoring News Alert,2026-01-22,Al-Shabab accuses US of killing 17 captured Somali soldiers in airstrikes
CR 	Source: Radio Andalus in Somali 1030 GMT 22 Jan 26"";""Somali National News Agency (SONNA),2026-01-22,Somali National Army and Partners Annihilate Over 130 Militants in Kudhaa Counter-Offensive""",Agence France Presse;Xinhua News Agency;BBC Monitoring News Alert;Somali National News Agency (SONNA),2026-01-22;2026-01-22;2026-01-22;2026-01-22,"Somali forces retake island overrun by Al-Shabaab militants;Somali forces kill 130 al-Shabaab militants in foiled attack;Al-Shabab accuses US of killing 17 captured Somali soldiers in airstrikes
CR 	Source: Radio Andalus in Somali 1030 GMT 22 Jan 26;Somali National Army and Partners Annihilate Over 130 Militants in Kudhaa Counter-Offensive",The Ministry of Defence,1,Kudha island,island of Kudha,Lower Juba region,Kismayo district,-0.871403,42.157562,POINT (42.157562 -0.871403),128605,Somalia,520,Africa,2,2,2026-01-21 00:00:00.000,2026-01-22 00:00:00.000,0,106,0,0,106,106,106,520,
615388,SOM-2026-1-750-38,2026,true,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring News Alert,2026-01-24,Somali army, Jubbaland troops kill 28 militants in separate operations
CR 	Source: Somali National News Agency website, Mogadishu, in Somali on 24 Jan 26""",BBC Monitoring News Alert,2026-01-24,"Somali army, Jubbaland troops kill 28 militants in separate operations
CR 	Source: Somali National News Agency website, Mogadishu, in Somali on 24 Jan 26",state-owned Somali National News Agency (Sonna),1,Kudha island,forest of Kudhaa,Lower Juba region,Kismayo district,-0.871403,42.157562,POINT (42.157562 -0.871403),128605,Somalia,520,Africa,1,1,2026-01-23 00:00:00.000,2026-01-23 00:00:00.000,0,24,0,0,24,24,24,520,
615387,SOM-2026-1-750-39,2026,true,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring News Alert,2026-01-24,Somali army, Jubbaland troops kill 28 militants in separate operations
CR 	Source: Somali National News Agency website, Mogadishu, in Somali on 24 Jan 26""",BBC Monitoring News Alert,2026-01-24,"Somali army, Jubbaland troops kill 28 militants in separate operations
CR 	Source: Somali National News Agency website, Mogadishu, in Somali on 24 Jan 26",state-owned Somali National News Agency (Sonna),1,Kudha island,forest of Kudhaa,Lower Juba region,Kismayo district,-0.871403,42.157562,POINT (42.157562 -0.871403),128605,Somalia,520,Africa,1,1,2026-01-24 00:00:00.000,2026-01-24 00:00:00.000,0,4,0,0,4,4,4,520,
615391,SOM-2026-1-750-40,2026,true,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring News Alert,2026-01-24,Army kills top al-Shabab operative in south Somalia operation
CR 	Source: Somali National TV (SNTV), Mogadishu, in Somali 24 Jan 26""",BBC Monitoring News Alert,2026-01-24,"Army kills top al-Shabab operative in south Somalia operation
CR 	Source: Somali National TV (SNTV), Mogadishu, in Somali 24 Jan 26",state-owned Somali National TV (SNTV),2,Sablale town,"Sadeh Aqab, Tirow, Nambarka, and Harshaley villages, which are all located near the small town of Sablale",Lower Shabelle region,Sablale disctrict,1.334300,43.881750,POINT (43.88175 1.3343),131488,Somalia,520,Africa,1,1,2026-01-24 00:00:00.000,2026-01-24 00:00:00.000,0,1,0,0,1,1,1,520,
615396,SOM-2026-1-750-41,2026,true,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring News Alert,2026-01-27,Al-Shabab 'kills five' Somali soldiers in clashes near coastal town
CR 	Source: Radio Andalus in Somali 27 Jan 26""",BBC Monitoring News Alert,2026-01-27,"Al-Shabab 'kills five' Somali soldiers in clashes near coastal town
CR 	Source: Radio Andalus in Somali 27 Jan 26",Al-Shabab,1,Warsheikh town,town of War Sheikh,Middle Shabelle region,Balad district,2.299200,45.797700,POINT (45.7977 2.2992),132932,Somalia,520,Africa,1,1,2026-01-26 00:00:00.000,2026-01-26 00:00:00.000,0,0,0,0,0,5,0,520,
615397,SOM-2026-1-750-42,2026,true,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""BBC Monitoring News Alert,2026-01-27,Somali minister says 50 militants killed in southern region
CR 	Source: Somali National TV (SNTV), Mogadishu, in Somali on 26 Jan 26"";""BBC Monitoring News Alert,2026-01-27,Somali forces recapture southern village from militants
CR 	Source: Radio Kulmiye, Mogadishu, in Somali 27 Jan 26""",BBC Monitoring News Alert;BBC Monitoring News Alert,2026-01-27;2026-01-27,"Somali minister says 50 militants killed in southern region
CR 	Source: Somali National TV (SNTV), Mogadishu, in Somali on 26 Jan 26;Somali forces recapture southern village from militants
CR 	Source: Radio Kulmiye, Mogadishu, in Somali 27 Jan 26",Somali Defence Minister,1,Jabadgodane village,village of Jabad-Godane,Middle Shabelle region,Balad district,2.351900,45.527900,POINT (45.5279 2.3519),132932,Somalia,520,Africa,1,1,2026-01-26 00:00:00.000,2026-01-26 00:00:00.000,0,50,0,0,50,50,50,520,
615400,SOM-2026-1-750-43,2026,true,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,2,"""Somali National News Agency (SONNA),2026-01-27,Defense Minister Confirms Killing of Senior Al-Shabaab Leader in Planned Operation in Lower Shabelle"";""BBC Monitoring News Alert,2026-01-28,Somalia confirms airstrike killing of top al Shabab finance operative
CR 	Source: Somali National Army Radio website, Mogadishu, in Somali 27 Jan 26""",Somali National News Agency (SONNA);BBC Monitoring News Alert,2026-01-27;2026-01-28,"Defense Minister Confirms Killing of Senior Al-Shabaab Leader in Planned Operation in Lower Shabelle;Somalia confirms airstrike killing of top al Shabab finance operative
CR 	Source: Somali National Army Radio website, Mogadishu, in Somali 27 Jan 26",The Minister of Defense,2,Qunyo Barrow village,Kunya Barrow area,Middle Juba region,Jilib district,0.800088,43.385188,POINT (43.385188 0.800088),130767,Somalia,520,Africa,1,1,2026-01-27 00:00:00.000,2026-01-27 00:00:00.000,0,1,0,0,1,1,1,520,
615429,SOM-2026-1-750-45,2026,true,Clear,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring News Alert,2026-01-30,Somali army, allies kill suspected al-Shabab bomb experts in operation
CR 	Source: Somali National News Agency website, Mogadishu, in Somali on 29 Jan 26""",BBC Monitoring News Alert,2026-01-30,"Somali army, allies kill suspected al-Shabab bomb experts in operation
CR 	Source: Somali National News Agency website, Mogadishu, in Somali on 29 Jan 26",the defence ministry,2,Mubaraak village,Mubarak area,Lower Shabelle region,Qoryoley district,1.916740,44.773270,POINT (44.77327 1.91674),132210,Somalia,520,Africa,1,1,2026-01-29 00:00:00.000,2026-01-29 00:00:00.000,0,4,0,0,4,4,4,520,
615430,SOM-2026-1-750-46,2026,true,Check geography,1,337,337,Somalia: Government,750,750,Government of Somalia - Al-Shabaab,95,95,Government of Somalia,717,717,Al-Shabaab,1,"""BBC Monitoring News Alert,2026-01-31,Somali spy agency conducts raid against al-Shabab leaders in south
CR 	Source: Somali National News Agency website, Mogadishu, in Somali 31 Jan 26""",BBC Monitoring News Alert,2026-01-31,"Somali spy agency conducts raid against al-Shabab leaders in south
CR 	Source: Somali National News Agency website, Mogadishu, in Somali 31 Jan 26",Somalia's National Intelligence and Security Agency (Nisa) and Somali journalist,4,Middle Shabelle region,village of Maha-Sa'id (Maxaa-Saeed),Middle Shabelle region,,3.000000,46.000000,POINT (46 3),134373,Somalia,520,Africa,1,1,2026-01-31 00:00:00.000,2026-01-31 00:00:00.000,0,6,27,0,33,33,33,520,
615392,ETH-2026-3-1071-0,2026,false,Clear,3,717,604,Al-Shabaab - Civilians,717,1071,Al-Shabaab - Civilians,717,717,Al-Shabaab,9999,1,Civilians,1,"""BBC Monitoring News Alert,2026-01-25,Al-Shabab 'execute' five men accused of spying for Somali and US agencies
CR 	Source: Faafreeb website in Somali 25 Jan 26""",BBC Monitoring News Alert,2026-01-25,"Al-Shabab 'execute' five men accused of spying for Somali and US agencies
CR 	Source: Faafreeb website in Somali 25 Jan 26",al-Shabab's Faafreebpro website,1,Jilib town,Jilib town,Middle Juba region,Jilib district,0.495833,42.772778,POINT (42.772778 0.495833),130046,Somalia,520,Africa,1,1,2026-01-25 00:00:00.000,2026-01-25 00:00:00.000,0,0,5,0,5,5,5,,
615386,SOM-2026-1-15077-0,2026,false,Clear,1,14197,14197,Somalia: Islamic State,15077,15077,Government of Somalia - IS,95,95,Government of Somalia,234,234,IS,1,"""BBC Monitoring News Alert,2026-01-24,Somalia's Puntland says US airstrikes kill 'several IS militants'
CR 	Source: Puntland Post website in Somali on 24 Jan 26""",BBC Monitoring News Alert,2026-01-24,"Somalia's Puntland says US airstrikes kill 'several IS militants'
CR 	Source: Puntland Post website in Somali on 24 Jan 26",Puntland regional state,5,Balade valley,Bukuuje well area of the Baalade Valley,Bari region,Bossaso district,11.240000,49.260000,POINT (49.26 11.24),145899,Somalia,520,Africa,1,1,2026-01-23 00:00:00.000,2026-01-23 00:00:00.000,0,3,0,0,3,3,2,520,
615305,SOM-2026-2-18661-1,2026,false,Clear,2,18661,16734,Puntland State of Somalia - IS,18661,18661,Puntland State of Somalia - IS,671,671,Puntland State of Somalia,234,234,IS,1,"""BBC Monitoring Report,2026-01-05,IS claims Somalia IED attack after lull in activity
CR 	Source: Telegram messaging service in Arabic 1300 GMT 5 Jan 26""",BBC Monitoring Report,2026-01-05,"IS claims Somalia IED attack after lull in activity
CR 	Source: Telegram messaging service in Arabic 1300 GMT 5 Jan 26",IS,2,Dhasaan village,near the village of Dhasan,Bari region,Kandala district,11.174361,49.827180,POINT (49.82718 11.174361),145900,Somalia,520,Africa,1,1,2026-01-04 00:00:00.000,2026-01-04 00:00:00.000,0,0,0,0,0,1,0,,
610031,SOM-2026-2-18661-0,2026,false,Check geography,2,18661,16734,Puntland State of Somalia - IS,18661,18661,Puntland State of Somalia - IS,671,671,Puntland State of Somalia,234,234,IS,1,"""Hiiraan Online,2026-01-05,Roadside blast kills Puntland officer, soldiers on Bosaso-Dhaadaar road""",Hiiraan Online,2026-01-05,"Roadside blast kills Puntland officer, soldiers on Bosaso-Dhaadaar road",officials,4,Bari region,road linking Bosaso and Dhaadaar,Bari region,,10.000000,50.000000,POINT (50 10),144461,Somalia,520,Africa,1,1,2026-01-04 00:00:00.000,2026-01-04 00:00:00.000,3,0,0,0,3,3,3,,
615662,SAF-2026-2-2-XXX560-16,2026,false,Check dyad,2,2-XXX560,142,XXX560 - XXX560,2-XXX560,284,XXX560 - XXX560,XXX560,3737,XXX560,XXX560,3737,XXX560,1,"""News24 online,2026-01-27,Seven murders in 24 hours as Cape Town continues to grapple with gun violence""",News24 online,2026-01-27,Seven murders in 24 hours as Cape Town continues to grapple with gun violence,Western Cape police spokesperson Constable Ndakhe Gwala,1,Mitchell's Plain township,Mitchell's plain,Western Cape province,City of Cape Town municipality,-34.049091,18.605810,POINT (18.60581 -34.049091),80318,South Africa,560,Africa,1,1,2026-01-26 00:00:00.000,2026-01-26 00:00:00.000,0,0,0,1,1,1,1,,
613685,SSD-2026-1-12413-1,2026,true,Clear,1,11345,11345,South Sudan: Government,12413,12413,Government of South Sudan - SPLM/A - IO,113,113,Government of South Sudan,4226,4226,SPLM/A - IO,1,"""BBC Monitoring News Alert,2026-01-02,Four South Sudan soldiers killed in clash between army, main rival group
CR 	Source: Radio Tamazuj website in English 2 Jan 26""",BBC Monitoring News Alert,2026-01-02,"Four South Sudan soldiers killed in clash between army, main rival group
CR 	Source: Radio Tamazuj website in English 2 Jan 26",a local chief,2,Nadapal village,Nadapal border checkpoint in Kapoeta East County,East Equatoria state,Kapoeta East county,4.480833,34.173889,POINT (34.173889 4.480833),135789,South Sudan,626,Africa,1,1,2026-01-02 00:00:00.000,2026-01-02 00:00:00.000,4,0,0,0,4,4,4,626,
611781,SSD-2026-1-12413-0,2026,true,Clear,1,11345,11345,South Sudan: Government,12413,12413,Government of South Sudan - SPLM/A - IO,113,113,Government of South Sudan,4226,4226,SPLM/A - IO,2,"""Sudan War Monitor,2026-01-21,New Rebel Offensive Tests Fractured South Sudan Regime"";""BBC Monitoring News Alert,2026-01-08,Over 70 troops, civilians killed in recent South Sudan clashes
CR 	Source: Radio Tamazuj website in English, 7 Jan 26""",Sudan War Monitor;BBC Monitoring News Alert,2026-01-21;2026-01-08,"New Rebel Offensive Tests Fractured South Sudan Regime;Over 70 troops, civilians killed in recent South Sudan clashes
CR 	Source: Radio Tamazuj website in English, 7 Jan 26",Sudan War Monitor; director of information for Uror County,1,Yuai town,army garrison in Yuai,Jonglei state,Uror county,7.901520,31.891220,POINT (31.89122 7.90152),140824,South Sudan,626,Africa,1,1,2026-01-02 00:00:00.000,2026-01-02 00:00:00.000,1,0,0,69,70,70,70,626,
613839,SSD-2026-1-12413-2,2026,true,Clear,1,11345,11345,South Sudan: Government,12413,12413,Government of South Sudan - SPLM/A - IO,113,113,Government of South Sudan,4226,4226,SPLM/A - IO,1,"""BBC Monitoring News Alert,2026-01-19,Clashes with army reportedly kill five South Sudan opposition fighters
CR 	Source: Sudans Post, Juba, in English 18 Jan 26""",BBC Monitoring News Alert,2026-01-19,"Clashes with army reportedly kill five South Sudan opposition fighters
CR 	Source: Sudans Post, Juba, in English 18 Jan 26",Sudans Post,1,Ngoiny village,"Ngony Payam, Koch County",Unity state,Koch county,8.483330,30.083330,POINT (30.08333 8.48333),141541,South Sudan,626,Africa,2,2,2026-01-16 00:00:00.000,2026-01-18 00:00:00.000,0,5,0,0,5,5,5,626,
613934,SSD-2026-1-12413-3,2026,true,Check,1,11345,11345,South Sudan: Government,12413,12413,Government of South Sudan - SPLM/A - IO,113,113,Government of South Sudan,4226,4226,SPLM/A - IO,1,"""Agence France Presse,2026-01-25,'Many killed' as fresh conflict in S.Sudan displaces 180,000

AU 	
Dimo Silva""",Agence France Presse,2026-01-25,"'Many killed' as fresh conflict in S.Sudan displaces 180,000

AU 	
Dimo Silva",a witness,3,Duk county,Duk county,Jonglei state,Duk county,7.730000,31.400000,POINT (31.4 7.73),140823,South Sudan,626,Africa,1,3,2026-01-19 00:00:00.000,2026-01-25 00:00:00.000,0,0,0,3,3,3,3,626,
614046,SSD-2026-1-12413-4,2026,true,Check geography,1,11345,11345,South Sudan: Government,12413,12413,Government of South Sudan - SPLM/A - IO,113,113,Government of South Sudan,4226,4226,SPLM/A - IO,1,"""BBC Monitoring News Alert,2026-01-29,South Sudan army 'seizes' area in eastern state, rebels deny
CR 	Source: Sudans Post, Juba, in English, 28 Jan 26""",BBC Monitoring News Alert,2026-01-29,"South Sudan army 'seizes' area in eastern state, rebels deny
CR 	Source: Sudans Post, Juba, in English, 28 Jan 26",South Sudan's army,4,Jonglei state,Pathai military Outpost,Jonglei state,,7.400000,32.400000,POINT (32.4 7.4),140105,South Sudan,626,Africa,1,1,2026-01-28 00:00:00.000,2026-01-28 00:00:00.000,0,6,0,0,6,6,6,626,
613717,SSD-2026-2-18783-0,2026,false,Clear,2,18783,16826,Nyarmuong - Jur-Man-Anger,18783,18783,Nyarmuong - Jur-Man-Anger,"",9785,Nyarmuong,"",9786,Jur-Man-Anger,1,"""BBC Monitoring News Alert,2026-01-05,At least 14 killed, 15 injured in South Sudan's communal clashes
CR 	Source: Radio Tamazuj website in English 4 Jan 26""",BBC Monitoring News Alert,2026-01-05,"At least 14 killed, 15 injured in South Sudan's communal clashes
CR 	Source: Radio Tamazuj website in English 4 Jan 26",Warrap State Minister of Information,3,Gogrial East county,a village in South Sudan's Gogrial East County,Warap state,Gogrial East county,8.400000,28.350000,POINT (28.35 8.4),141537,South Sudan,626,Africa,1,1,2026-01-04 00:00:00.000,2026-01-04 00:00:00.000,0,0,0,14,14,14,14,,
614056,SSD-2026-2-18788-0,2026,false,Check geography,2,18788,16831,Panyar Dinka - Alieb,18788,18788,Panyar Dinka - Alieb,6632,6632,Panyar Dinka,"",9790,Alieb,1,"""BBC Monitoring News Alert,2026-02-02,Six killed in inter-communal clashes in central South Sudan
CR 	Source: Radio Tamazuj website in English 0000 GMT 1 Feb 26""",BBC Monitoring News Alert,2026-02-02,"Six killed in inter-communal clashes in central South Sudan
CR 	Source: Radio Tamazuj website in English 0000 GMT 1 Feb 26",akes State coordinator for community empowerment,4,Lakes state,Makuei cattle camp in Rumbek,Lakes state,,6.750000,30.000000,POINT (30 6.75),139381,South Sudan,626,Africa,1,1,2026-01-30 00:00:00.000,2026-01-30 00:00:00.000,0,0,0,6,6,6,6,,
610986,SUD-2026-3-947-0,2026,false,Check geography,3,112,480,Government of Sudan - Civilians,112,947,Government of Sudan - Civilians,112,112,Government of Sudan,9999,1,Civilians,4,"""Sudan War Monitor,2026-01-19,The Sudanese Congress Party: Sudanese army operations in the Kordofan region result in 220 deaths and 912 missing or abducted people."";""Darfur 24,2026-01-18,The founding alliance accuses the army and joint forces of attacking civilians in Kordofan."";""Sudan War Monitor,2026-01-21,The Sudanese Lawyers Alliance confirms that the Sudanese army arrested 912 people in the Kordofan region."";""BBC Monitoring News Alert,2026-01-23,Sudan army accused of 'killing 220' in North Kordofan villages
CR 	Source: Radio Dabanga website, Amsterdam, in Arabic 23 Jan 26""",Sudan War Monitor;Darfur 24;Sudan War Monitor;BBC Monitoring News Alert,2026-01-19;2026-01-18;2026-01-21;2026-01-23,"The Sudanese Congress Party: Sudanese army operations in the Kordofan region result in 220 deaths and 912 missing or abducted people.;The founding alliance accuses the army and joint forces of attacking civilians in Kordofan.;The Sudanese Lawyers Alliance confirms that the Sudanese army arrested 912 people in the Kordofan region.;Sudan army accused of 'killing 220' in North Kordofan villages
CR 	Source: Radio Dabanga website, Amsterdam, in Arabic 23 Jan 26","The Sudanese Congress Party; Omda of Hawazma tribe, Bukhari Muhammad Al-Zubair and activist Fatima Idriss",3,Shiekan district,"on villages south of El-Obeid: villages of Alouba, Umm Qulayb, Dbaykar, Al-Adiyah Quraan, Al-Harijiz, Rakuna, Umm Ramta, Al-Fadliyin, Al-Buraika, Al-Sunaytab, Al-Buhayra, Al-Narjis, Al-Humayra, Al-Baraka Al-Madina, Al-Basma, Al-Dubaiba, Umm Kridim, Shushai, and Umm Habila

Kordofan region",North Kordofan state,Shiekan district,13.777777,30.111111,POINT (30.111111 13.777777),149461,Sudan,625,Africa,2,2,2026-01-15 00:00:00.000,2026-01-17 00:00:00.000,0,0,220,0,220,220,220,625,
611390,SUD-2026-2-16174-0,2026,false,Clear,2,16174,14836,Farmers (Sudan) - Herders (Sudan),16174,16174,Farmers (Sudan) - Herders (Sudan),7541,7541,Farmers (Sudan),7540,7540,Herders (Sudan),1,"""Darfur 24,2026-01-22,A citizen was killed in clashes between herders and farmers in South Kordofan.""",Darfur 24,2026-01-22,A citizen was killed in clashes between herders and farmers in South Kordofan.,"",2,Umm Berembeita village,Umbarambita area,South Kordofan state,Rashad district,11.850000,30.666670,POINT (30.66667 11.85),146582,Sudan,625,Africa,1,1,2026-01-21 00:00:00.000,2026-01-21 00:00:00.000,0,0,0,1,1,1,1,,
